problem,formal_index,case_code,series_id,k_cleared_before,channel,phase,channel_previously_discovered,response_line,event,virtual_time_s,k_cleared_after,timing_basis
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,17,search,0,364,no_signal,2948.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,20,search,0,366,no_signal,2954.000133,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,20,search,0,368,no_signal,3057.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,1,search,0,370,no_signal,3063.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,2,search,0,372,no_signal,3069.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,6,search,0,374,no_signal,3075.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,8,search,0,376,no_signal,3081.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,10,search,0,378,no_signal,3087.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,11,search,0,380,no_signal,3093.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,14,search,0,382,no_signal,3099.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,15,search,1,384,no_signal,3105.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,17,search,0,386,no_signal,3111.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,5,18,search,0,388,no_signal,3117.351370,5,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,6,16,optical_fallback,1,392,optical_fallback_start,3310.798387,6,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,6,16,optical_fallback,1,392,optical_fallback_success,3422.253738,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,18,search,0,394,no_signal,3555.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,1,search,0,396,no_signal,3561.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,2,search,0,398,no_signal,3567.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,6,search,0,402,no_signal,3579.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,10,search,0,406,no_signal,3591.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,11,search,0,408,no_signal,3597.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,14,search,0,410,no_signal,3603.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,17,search,0,414,no_signal,3615.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,20,search,0,416,no_signal,3621.773112,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,20,search,0,418,no_signal,3725.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,1,search,0,420,no_signal,3731.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,2,search,0,422,no_signal,3737.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,6,search,0,424,no_signal,3743.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,10,search,0,428,no_signal,3755.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,11,search,0,430,no_signal,3761.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,14,search,0,432,no_signal,3767.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,17,search,0,436,no_signal,3779.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,18,search,0,438,no_signal,3785.124349,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,18,search,0,440,no_signal,3888.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,1,search,0,442,no_signal,3894.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,2,search,0,444,no_signal,3900.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,6,search,0,446,no_signal,3906.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,10,search,0,450,no_signal,3918.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,11,search,0,452,no_signal,3924.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,14,search,0,454,no_signal,3930.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,17,search,0,458,no_signal,3942.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,20,search,0,460,no_signal,3948.475586,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,15,optical_fallback,1,462,optical_fallback_start,3948.475586,7,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,15,optical_fallback,1,462,clear_no_target_in_range,4019.625760,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,15,optical_fallback,1,464,clear_no_target_in_range,4026.409696,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,15,optical_fallback,1,466,clear_no_target_in_range,4033.193632,7,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,7,15,optical_fallback,1,468,optical_fallback_success,4042.415687,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,470,no_signal,4126.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,472,no_signal,4132.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,474,no_signal,4138.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,476,no_signal,4144.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,480,no_signal,4156.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,482,no_signal,4162.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,484,no_signal,4168.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,486,no_signal,4174.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,488,no_signal,4180.576711,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,490,no_signal,4283.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,492,no_signal,4289.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,494,no_signal,4295.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,496,no_signal,4301.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,498,no_signal,4307.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,500,no_signal,4313.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,502,no_signal,4319.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,504,no_signal,4325.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,506,no_signal,4331.927948,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,508,no_signal,4435.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,510,no_signal,4441.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,512,no_signal,4447.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,514,no_signal,4453.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,516,no_signal,4459.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,518,no_signal,4465.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,520,no_signal,4471.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,522,no_signal,4477.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,524,no_signal,4483.279185,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,526,no_signal,4684.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,528,no_signal,4690.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,530,no_signal,4696.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,532,no_signal,4702.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,534,no_signal,4708.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,536,no_signal,4714.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,538,no_signal,4720.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,540,no_signal,4726.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,542,no_signal,4732.998837,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,544,no_signal,4931.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,546,no_signal,4937.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,548,no_signal,4943.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,550,no_signal,4949.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,552,no_signal,4955.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,554,no_signal,4961.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,556,no_signal,4967.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,558,no_signal,4973.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,560,no_signal,4979.595483,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,562,no_signal,5178.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,564,no_signal,5184.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,566,no_signal,5190.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,568,no_signal,5196.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,570,no_signal,5202.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,572,no_signal,5208.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,574,no_signal,5214.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,576,no_signal,5220.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,578,no_signal,5226.192129,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,20,search,0,580,no_signal,5424.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,1,search,0,582,no_signal,5430.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,2,search,0,584,no_signal,5436.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,6,search,0,586,no_signal,5442.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,10,search,0,590,no_signal,5454.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,11,search,0,592,no_signal,5460.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,14,search,0,594,no_signal,5466.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,17,search,0,596,no_signal,5472.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,8,18,search,0,598,no_signal,5478.788775,8,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,18,search,0,602,no_signal,5695.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,1,search,0,604,no_signal,5701.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,2,search,0,606,no_signal,5707.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,6,search,0,608,no_signal,5713.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,10,search,0,610,no_signal,5719.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,11,search,0,612,no_signal,5725.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,14,search,0,614,no_signal,5731.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,17,search,0,616,no_signal,5737.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,20,search,0,618,no_signal,5743.258609,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,20,search,0,620,no_signal,5941.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,1,search,0,622,no_signal,5947.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,2,search,0,624,no_signal,5953.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,6,search,0,626,no_signal,5959.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,10,search,0,628,no_signal,5965.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,11,search,0,630,no_signal,5971.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,14,search,0,632,no_signal,5977.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,17,search,0,634,no_signal,5983.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,18,search,0,636,no_signal,5989.855255,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,18,search,0,638,no_signal,6188.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,1,search,0,640,no_signal,6194.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,2,search,0,642,no_signal,6200.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,3,search,1,644,no_signal,6206.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,6,search,0,646,no_signal,6212.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,10,search,0,648,no_signal,6218.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,11,search,0,650,no_signal,6224.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,14,search,0,652,no_signal,6230.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,17,search,0,654,no_signal,6236.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,20,search,0,658,no_signal,6248.451901,9,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,19,optical_fallback,1,660,optical_fallback_start,6248.451901,9,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,9,19,optical_fallback,1,660,optical_fallback_success,6294.085340,10,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,10,3,optical_fallback,1,662,optical_fallback_start,6294.085340,10,preceding_response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,10,3,optical_fallback,1,662,clear_no_target_in_range,6354.013929,10,response_end
Q4,3,CEBG-3EHE-MGUQ-H96W,Q4-正式3,10,3,optical_fallback,1,664,optical_fallback_success,6363.743253,11,response_end
